t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg,active_branch
2.14,-2.86,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485342091488,0.5484848484848485,0.7784778821960817,1.6659426678996148,0
2.16,-2.84,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483043072086,0.5484848484848485,0.7784778821960817,1.6815122255435364,0
2.18,-2.82,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485069515472,0.5484848484848485,0.7784778821960817,1.697081783187458,0
2.2,-2.8,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748616252843,0.5484848484848485,0.7784778821960817,1.7126513408313797,0
2.22,-2.78,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483538810722,0.5484848484848485,0.7784778821960817,1.7282208984753014,0
2.24,-2.76,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483664093816,0.5484848484848485,0.7784778821960817,1.743790456119223,0
2.2600000000000002,-2.7399999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486543862109,0.5484848484848485,0.7784778821960817,1.7593600137631447,0
2.2800000000000002,-2.7199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484846658843,0.5484848484848485,0.7784778821960817,1.7749295714070663,0
2.3000000000000003,-2.6999999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482152120056,0.5484848484848485,0.7784778821960817,1.790499129050988,0
2.32,-2.68,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485537298941,0.5484848484848485,0.7784778821960817,1.8060686866949092,0
2.34,-2.66,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485857994985,0.5484848484848485,0.7784778821960817,1.8216382443388308,0
2.36,-2.64,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482477767783,0.5484848484848485,0.7784778821960817,1.8372078019827525,0
2.38,-2.62,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484358992283,0.5484848484848485,0.7784778821960817,1.8527773596266741,0
2.4,-2.6,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485897968337,0.5484848484848485,0.7784778821960817,1.8683469172705958,0
2.42,-2.58,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483419412421,0.5484848484848485,0.7784778821960817,1.8839164749145174,0
2.44,-2.56,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483958377575,0.5484848484848485,0.7784778821960817,1.899486032558439,0
2.46,-2.54,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485844992419,0.5484848484848485,0.7784778821960817,1.9150555902023607,0
2.48,-2.52,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484169979701,0.5484848484848485,0.7784778821960817,1.9306251478462824,0
2.5,-2.5,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483585329943,0.5484848484848485,0.7784778821960817,1.946194705490204,0
2.52,-2.48,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748594855221,0.5484848484848485,0.7784778821960817,1.9617642631341257,0
2.54,-2.46,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485039015051,0.5484848484848485,0.7784778821960817,1.9773338207780473,0
2.56,-2.44,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482856927305,0.5484848484848485,0.7784778821960817,1.992903378421969,0
2.58,-2.42,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485527078032,0.5484848484848485,0.7784778821960817,2.0084729360658904,0
2.6,-2.4,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748623356438,0.5484848484848485,0.7784778821960817,2.024042493709812,0
2.62,-2.38,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483050699552,0.5484848484848485,0.7784778821960817,2.0396120513537332,0
2.64,-2.36,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748377470626,0.5484848484848485,0.7784778821960817,2.0551816089976547,0
2.66,-2.34,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486630346139,0.5484848484848485,0.7784778821960817,2.070751166641576,0
2.68,-2.32,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484365810814,0.5484848484848485,0.7784778821960817,2.0863207242854975,0
2.7,-2.3,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482271972494,0.5484848484848485,0.7784778821960817,2.101890281929419,0
2.72,-2.28,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485683415174,0.5484848484848485,0.7784778821960817,2.1174598395733404,0
2.74,-2.26,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485225595776,0.5484848484848485,0.7784778821960817,2.133029397217262,0
2.7600000000000002,-2.2399999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482474680195,0.5484848484848485,0.7784778821960817,2.1485989548611832,0
2.7800000000000002,-2.2199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748498859587,0.5484848484848485,0.7784778821960817,2.1641685125051047,0
2.8000000000000003,-2.1999999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485476675154,0.5484848484848485,0.7784778821960817,2.179738070149026,0
2.82,-2.18,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483155699464,0.5484848484848485,0.7784778821960817,2.1953076277929475,0
2.84,-2.16,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484729442395,0.5484848484848485,0.7784778821960817,2.210877185436869,0
2.86,-2.14,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748583936697,0.5484848484848485,0.7784778821960817,2.2264467430807904,0
2.88,-2.12,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483737271269,0.5484848484848485,0.7784778821960817,2.242016300724712,0
2.9,-2.1,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484040055858,0.5484848484848485,0.7784778821960817,2.2575858583686332,0
2.92,-2.08,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486329315507,0.5484848484848485,0.7784778821960817,2.2731554160125547,0
2.94,-2.06,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484759427093,0.5484848484848485,0.7784778821960817,2.288724973656476,0
2.96,-2.04,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482593262495,0.5484848484848485,0.7784778821960817,2.3042945313003975,0
2.98,-2.02,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748584898641,0.5484848484848485,0.7784778821960817,2.319864088944319,0
3.0,-2.0,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486211447542,0.5484848484848485,0.7784778821960817,2.3354336465882404,0
3.02,-1.98,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748252999434,0.5484848484848485,0.7784778821960817,2.351003204232162,0
3.04,-1.96,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483942391012,0.5484848484848485,0.7784778821960817,2.3665727618760832,0
3.06,-1.94,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486435665049,0.5484848484848485,0.7784778821960817,2.3821423195200047,0
3.08,-1.92,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483744244386,0.5484848484848485,0.7784778821960817,2.397711877163926,0
3.1,-1.9,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482936413023,0.5484848484848485,0.7784778821960817,2.4132814348078475,0
3.12,-1.88,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485753272515,0.5484848484848485,0.7784778821960817,2.428850992451769,0
3.14,-1.8599999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484527502278,0.5484848484848485,0.7784778821960817,2.4444205500956904,0
3.16,-1.8399999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483083283974,0.5484848484848485,0.7784778821960817,2.459990107739612,0
3.18,-1.8199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748549246519,0.5484848484848485,0.7784778821960817,2.4755596653835332,0
3.2,-1.7999999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748504486525,0.5484848484848485,0.7784778821960817,2.4911292230274547,0
3.22,-1.7799999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483160734796,0.5484848484848485,0.7784778821960817,2.506698780671376,0
3.24,-1.7599999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485358555025,0.5484848484848485,0.7784778821960817,2.5222683383152975,0
3.2600000000000002,-1.7399999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485829229802,0.5484848484848485,0.7784778821960817,2.537837895959219,0
3.2800000000000002,-1.7199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483327814895,0.5484848484848485,0.7784778821960817,2.5534074536031404,0
3.3000000000000003,-1.6999999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484326129971,0.5484848484848485,0.7784778821960817,2.568977011247062,0
3.3200000000000003,-1.6799999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486693777786,0.5484848484848485,0.7784778821960817,2.584546568890983,0
3.34,-1.6600000000000001,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484471220703,0.5484848484848485,0.7784778821960817,2.6001161265349046,0
3.36,-1.6400000000000001,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482257958086,0.5484848484848485,0.7784778821960817,2.615685684178826,0
3.38,-1.62,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485983810834,0.5484848484848485,0.7784778821960817,2.6312552418227475,0
3.4,-1.6,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485928707523,0.5484848484848485,0.7784778821960817,2.646824799466669,0
3.42,-1.58,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482100748602,0.5484848484848485,0.7784778821960817,2.6623943571105904,0
3.44,-1.56,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484321091786,0.5484848484848485,0.7784778821960817,2.677963914754512,0
3.46,-1.54,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485973709977,0.5484848484848485,0.7784778821960817,2.693533472398433,0
3.48,-1.52,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483195089261,0.5484848484848485,0.7784778821960817,2.7091030300423546,0
3.5,-1.5,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483891330945,0.5484848484848485,0.7784778821960817,2.724672587686276,0
3.52,-1.48,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485707231038,0.5484848484848485,0.7784778821960817,2.7402421453301975,0
3.54,-1.46,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483970743061,0.5484848484848485,0.7784778821960817,2.755811702974119,0
3.56,-1.44,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483878218568,0.5484848484848485,0.7784778821960817,2.7713812606180404,0
3.58,-1.42,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485844721761,0.5484848484848485,0.7784778821960817,2.786950818261962,0
3.6,-1.4,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748466555058,0.5484848484848485,0.7784778821960817,2.802520375905883,0
3.62,-1.38,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483240953656,0.5484848484848485,0.7784778821960817,2.8180899335498046,0
3.64,-1.3599999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485897949532,0.5484848484848485,0.7784778821960817,2.833659491193726,0
3.66,-1.3399999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485886646141,0.5484848484848485,0.7784778821960817,2.8492290488376475,0
3.68,-1.3199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482843710596,0.5484848484848485,0.7784778821960817,2.864798606481569,0
3.7,-1.2999999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484399608933,0.5484848484848485,0.7784778821960817,2.8803681641254903,0
3.72,-1.2799999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486935237467,0.5484848484848485,0.7784778821960817,2.8959377217694118,0
3.74,-1.2599999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484093913276,0.5484848484848485,0.7784778821960817,2.911507279413333,0
3.7600000000000002,-1.2399999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482107721509,0.5484848484848485,0.7784778821960817,2.9270768370572546,0
3.7800000000000002,-1.2199999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485941170315,0.5484848484848485,0.7784778821960817,2.942646394701176,0
3.8000000000000003,-1.1999999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485286662628,0.5484848484848485,0.7784778821960817,2.9582159523450975,0
3.8200000000000003,-1.1799999999999997,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482085312372,0.5484848484848485,0.7784778821960817,2.973785509989019,0
3.84,-1.1600000000000001,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748487200854,0.5484848484848485,0.7784778821960817,2.9893550676329403,0
3.86,-1.1400000000000001,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485381104037,0.5484848484848485,0.7784778821960817,3.0049246252768618,0
3.88,-1.12,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483032446907,0.5484848484848485,0.7784778821960817,3.020494182920783,0
3.9,-1.1,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484767226183,0.5484848484848485,0.7784778821960817,3.0360637405647046,0
3.92,-1.08,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527485566983457,0.5484848484848485,0.7784778821960817,3.051633298208626,0
3.94,-1.06,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483613733395,0.5484848484848485,0.7784778821960817,3.0672028558525475,0
3.96,-1.04,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484520101785,0.5484848484848485,0.7784778821960817,3.082772413496469,0
3.98,-1.02,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486161497452,0.5484848484848485,0.7784778821960817,3.0983419711403903,0
4.0,-1.0,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.55274843396448,0.5484848484848485,0.7784778821960817,3.1139115287843118,0
4.0200000000000005,-0.9799999999999995,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483140822932,0.5484848484848485,0.7784778821960817,3.1294810864282336,0
4.04,-0.96,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486359428848,0.5484848484848485,0.7784778821960817,3.145050644072155,0
4.0600000000000005,-0.9399999999999995,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486001365461,0.5484848484848485,0.7784778821960817,3.160620201716077,0
4.08,-0.9199999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748225388615,0.5484848484848485,0.7784778821960817,3.1761897593599984,0
4.1,-0.9000000000000004,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484303725183,0.5484848484848485,0.7784778821960817,3.19175931700392,0
4.12,-0.8799999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527486830151374,0.5484848484848485,0.7784778821960817,3.2073288746478417,0
4.14,-0.8600000000000003,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527483545493359,0.5484848484848485,0.7784778821960817,3.222898432291763,0
4.16,-0.8399999999999999,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527482527791868,0.5484848484848485,0.7784778821960817,3.238467989935685,0
4.18,-0.8200000000000003,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.552748580292511,0.5484848484848485,0.7784778821960817,3.2540375475796064,0
4.2,-0.7999999999999998,0.0,1.0,60.0,3600.0,11.5,0.5,11.5,0.5,11.5,0.5484848484848485,0.5484848484848485,0.5484848484848485,0.5494848484848485,0.5527484466896357,0.5484848484848485,0.7784778821960817,3.2696071052235283,0
