2424	1.83
2427	1.825
2430	1.83
2433	1.83
2436	1.8275
2439	1.8325
2442	1.835
2445	1.8375
2448	1.845
2451	1.8425
2454	1.845
2457	1.85
2460	1.8475
2463	1.8425
2466	1.845
2469	1.84
2472	1.8325
2475	1.825
2478	1.815
2481	1.815
2484	1.8225
2487	1.8275
2490	1.82
2493	1.8125
2496	1.7874999999999999
2499	1.7825
2502	1.7974999999999999
2505	1.7925
2508	1.7774999999999999
2511	1.765
2514	1.7449999999999999
2517	1.7249999999999999
2520	1.7325
2523	1.7225
2526	1.7075
2529	1.7025
2532	1.695
2535	1.6925
2538	1.7
2541	1.6925
2544	1.695
2547	1.7075
2550	1.71
2553	1.7075
2556	1.7175000000000002
2559	1.7199999999999995
2562	1.71
2565	1.69
2568	1.685
2571	1.6725
2574	1.6675
2577	1.6625
2580	1.665
2583	1.67
2586	1.6575
2589	1.64
2592	1.645
2595	1.655
2598	1.6525
2601	1.6525
2604	1.6375
2607	1.62
2610	1.6275
2613	1.64
2616	1.6525
2619	1.66
2622	1.655
2625	1.6475
2628	1.665
2631	1.66
2634	1.6525
2637	1.6575
2640	1.65
2643	1.6375
2646	1.6325
2649	1.62
2652	1.6175
2655	1.6275
2658	1.6375
2661	1.6325
2664	1.64
2667	1.6325
2670	1.625
2673	1.6325
2676	1.63
2679	1.625
2682	1.625
2685	1.6225
2688	1.6175
2691	1.62
2694	1.6275
2697	1.62
2700	1.6425
2703	1.6475
2706	1.6325
2709	1.6225
2712	1.62
2715	1.63
2718	1.6475
2721	1.65
2724	1.655
2727	1.6725
2730	1.6725
2733	1.67
2736	1.6875
2739	1.7025
2742	1.7175000000000002
2745	1.7125
2748	1.705
2751	1.7
2754	1.7075
2757	1.7075
2760	1.71
2763	1.715
2766	1.7274999999999998
2769	1.7274999999999998
2772	1.7425
2775	1.765
2778	1.775
2781	1.7774999999999999
2784	1.7774999999999999
